Period;Elområde;aFRR Upp Pris (EUR/MW);aFRR Upp Volym (MW);aFRR Ned Pris (EUR/MW);aFRR Ned Volym (MW);Publiceringstidpunkt;
2026-06-24 00:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 00:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 00:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 00:00;SN2;11,740;5;0;0;2026-06-23 08:30
2026-06-24 01:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 01:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 01:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 01:00;SN2;11,540;5;0;0;2026-06-23 08:30
2026-06-24 02:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 02:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 02:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 02:00;SN2;13,540;5;0;0;2026-06-23 08:30
2026-06-24 03:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 03:00;SN2;9,540;5;0;0;2026-06-23 08:30
2026-06-24 03:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 03:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 04:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 04:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 04:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 04:00;SN2;13,540;5;0;0;2026-06-23 08:30
2026-06-24 05:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 05:00;SN2;9,090;5;0;0;2026-06-23 08:30
2026-06-24 05:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 05:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 06:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 06:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 06:00;SN2;29,360;5;11;5;2026-06-23 08:30
2026-06-24 06:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 07:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 07:00;SN1;0;0;10;7;2026-06-23 08:30
2026-06-24 07:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 07:00;SN2;29,270;5;11;5;2026-06-23 08:30
2026-06-24 08:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 08:00;SN2;28,940;5;10;5;2026-06-23 08:30
2026-06-24 08:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 08:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 09:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 09:00;SN2;31,940;5;9;5;2026-06-23 08:30
2026-06-24 09:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 09:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 10:00;SN2;36,940;5;8;5;2026-06-23 08:30
2026-06-24 10:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 10:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 10:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 11:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 11:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 11:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 11:00;SN2;31,940;5;9;5;2026-06-23 08:30
2026-06-24 12:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 12:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 12:00;SN2;23,690;5;9,100;5;2026-06-23 08:30
2026-06-24 12:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 13:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 13:00;SN1;0;0;10;2;2026-06-23 08:30
2026-06-24 13:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 13:00;SN2;25,690;5;10;5;2026-06-23 08:30
2026-06-24 14:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 14:00;SN2;25,690;5;10;5;2026-06-23 08:30
2026-06-24 14:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 14:00;SN1;0;0;10;10;2026-06-23 08:30
2026-06-24 15:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 15:00;SN1;0;0;10;7;2026-06-23 08:30
2026-06-24 15:00;SN2;20,690;5;10;5;2026-06-23 08:30
2026-06-24 15:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 16:00;SN2;16,690;5;10;5;2026-06-23 08:30
2026-06-24 16:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 16:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 16:00;SN1;0;0;10;10;2026-06-23 08:30
2026-06-24 17:00;SN2;15,970;5;9;5;2026-06-23 08:30
2026-06-24 17:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 17:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 17:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 18:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 18:00;SN1;0;0;10,480;9;2026-06-23 08:30
2026-06-24 18:00;SN2;0;0;10,480;5;2026-06-23 08:30
2026-06-24 18:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 19:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 19:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 19:00;SN2;0;0;6,580;5;2026-06-23 08:30
2026-06-24 19:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 20:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 20:00;SN2;0;0;6,480;5;2026-06-23 08:30
2026-06-24 20:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 20:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 21:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 21:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 21:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 21:00;SN2;0;0;10,480;5;2026-06-23 08:30
2026-06-24 22:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 22:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 22:00;SN2;0;0;9,480;5;2026-06-23 08:30
2026-06-24 22:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 23:00;SN2;0;0;10,480;5;2026-06-23 08:30
2026-06-24 23:00;SN1;0;0;10,480;10;2026-06-23 08:30
2026-06-24 23:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 23:00;SN4;0;0;0;0;2026-06-23 08:30
Summa;385,800;90;241,040;145;
